,agency,sku,volume,date,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent,timeseries
20426,Agency_38,SKU_05,2774.15475,2016-09-01,615784543,904326556,24.73105417,1710.49883,1452.365309,258.133521,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,15.091125259641364,270
20425,Agency_49,SKU_07,0.0,2016-09-01,615784543,904326556,27.07323,0.0,0.0,0.0,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,0.0,212
20424,Agency_38,SKU_02,4302.072,2016-09-01,615784543,904326556,24.73105417,1521.7611279999999,1322.694207,199.066921,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,13.081351424820994,271
20423,Agency_24,SKU_21,0.0,2016-09-01,615784543,904326556,29.75163855,0.0,0.0,0.0,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,0.0,87
20411,Agency_24,SKU_03,9.8136,2016-09-01,615784543,904326556,29.75163855,1533.351064,1345.212766,188.138298,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,12.269747119045922,84
20422,Agency_18,SKU_03,50.6754,2016-09-01,615784543,904326556,30.63251765,1489.787234,1340.808708,148.978526,60189,135477,0,0,0,0,0,1,0,0,0,0,0,0,9.999986749785775,141
20420,Agency_49,SKU_01,2363.256,2016-09-01,615784543,904326556,27.07323,1607.046386,1296.4737519999999,310.572634,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,19.32567950157476,205
20419,Agency_38,SKU_07,64.1625,2016-09-01,615784543,904326556,24.73105417,1366.470684,1361.2819279999999,5.188756,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,0.37971952569163203,274
20418,Agency_38,SKU_01,9914.0775,2016-09-01,615784543,904326556,24.73105417,1519.468088,1310.796626,208.67146200000002,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,13.733191479833174,267
20417,Agency_60,SKU_03,522.3204,2016-09-01,615784543,904326556,24.73105417,1598.2597859999998,1399.208505,199.05128100000002,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,12.454250725920476,187
20416,Agency_46,SKU_05,3643.00275,2016-09-01,615784543,904326556,27.07323,1695.5105839999999,1538.511433,156.999151,1709754,212229,0,0,0,0,0,1,0,0,0,0,0,0,9.259697490629172,319
20415,Agency_20,SKU_21,0.0,2016-09-01,615784543,904326556,24.73105417,0.0,0.0,0.0,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,0.0,107
20414,Agency_41,SKU_03,2002.905,2016-09-01,615784543,904326556,31.12042169,1553.853996,1307.817055,246.036941,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,15.833980646403024,284
20413,Agency_46,SKU_02,4824.792,2016-09-01,615784543,904326556,27.07323,1567.703949,1304.556716,263.147233,1709754,212229,0,0,0,0,0,1,0,0,0,0,0,0,16.78551828410302,320
20421,Agency_05,SKU_03,1580.41275,2016-09-01,615784543,904326556,28.7470597,1579.984248,1257.476414,322.507834,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,20.41209172865121,21
20304,Agency_25,SKU_21,0.0,2016-09-01,615784543,904326556,29.75163855,0.0,0.0,0.0,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,0.0,231
2800,Agency_39,SKU_05,5288.4471,2016-10-01,629490371,889355958,24.31916667,1703.931815,1500.0177130000002,203.914102,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,11.9672688898059,342
3061,Agency_08,SKU_04,127.93755,2016-10-01,629490371,889355958,28.64852941,2267.725447,1939.7860280000002,327.939419,71662,123610,0,0,0,0,0,0,0,0,0,0,0,0,14.46116060627334,335
3038,Agency_44,SKU_04,66.07395,2016-10-01,629490371,889355958,24.459375,2268.733841,1944.434431,324.29941,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,14.294290680525886,127
3037,Agency_44,SKU_01,42.983999999999995,2016-10-01,629490371,889355958,24.459375,1600.555629,1275.2092599999999,325.346369,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,20.327089112377237,126
3036,Agency_31,SKU_02,28.404,2016-10-01,629490371,889355958,30.80967742,1648.408745,1207.032557,441.376188,181063,102731,0,0,0,0,0,0,0,0,0,0,0,0,26.77589459160507,311
3035,Agency_03,SKU_04,1150.1601,2016-10-01,629490371,889355958,29.48,2310.424491,1750.4723079999999,559.952183,1538040,217280,0,0,0,0,0,0,0,0,0,0,0,0,24.235900596675243,200
3034,Agency_20,SKU_04,1431.12225,2016-10-01,629490371,889355958,24.31916667,2235.804858,1894.872611,340.932247,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,15.248747929860704,102
3033,Agency_08,SKU_01,204.768,2016-10-01,629490371,889355958,28.64852941,1627.302841,1273.497198,353.80564300000003,71662,123610,0,0,0,0,0,0,0,0,0,0,0,0,21.74184387108804,334
3032,Agency_48,SKU_05,1420.05555,2016-10-01,629490371,889355958,26.736,1734.453879,1614.997982,119.455897,1739969,210213,0,0,0,0,0,0,0,0,0,0,0,0,6.887233984501931,153
3031,Agency_21,SKU_05,278.1297,2016-10-01,629490371,889355958,29.13636364,1731.2073710000002,1522.615522,208.591849,26635,130092,0,0,0,0,0,0,0,0,0,0,0,0,12.048923340680485,182
3030,Agency_31,SKU_01,253.15200000000002,2016-10-01,629490371,889355958,30.80967742,1621.952655,1204.792175,417.16048,181063,102731,0,0,0,0,0,0,0,0,0,0,0,0,25.719645928875774,307
3029,Agency_48,SKU_02,638.172,2016-10-01,629490371,889355958,26.736,1600.860252,1286.4928,314.367452,1739969,210213,0,0,0,0,0,0,0,0,0,0,0,0,19.63740755054989,154
3028,Agency_21,SKU_02,96.228,2016-10-01,629490371,889355958,29.13636364,1584.422715,1280.182714,304.24000099999995,26635,130092,0,0,0,0,0,0,0,0,0,0,0,0,19.201946432584435,183
3027,Agency_20,SKU_23,0.0,2016-10-01,629490371,889355958,24.31916667,4252.416892,3416.876351,835.540541,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,19.648603658119416,106
3026,Agency_13,SKU_04,2380.29315,2016-10-01,629490371,889355958,24.31916667,2259.3958780000003,1636.477985,622.9178929999999,1520066,110666,0,0,0,0,0,0,0,0,0,0,0,0,27.57010841107677,276
3025,Agency_28,SKU_05,0.7017,2016-10-01,629490371,889355958,33.42647059,1932.8163739999998,1886.9121420000001,45.904232,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,2.3749918832175627,31
3024,Agency_16,SKU_03,166.18335,2016-10-01,629490371,889355958,24.31916667,1588.297248,1328.545562,259.751686,1232242,246911,0,0,0,0,0,0,0,0,0,0,0,0,16.354097844536465,57
3023,Agency_09,SKU_27,9.40725,2016-10-01,629490371,889355958,33.84339623,0.0,0.0,0.0,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54
3022,Agency_28,SKU_02,17.496,2016-10-01,629490371,889355958,33.42647059,1433.298611,1147.433256,285.86535499999997,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,19.94457768995912,33
3039,Agency_31,SKU_05,17.73315,2016-10-01,629490371,889355958,30.80967742,1837.307204,1640.762555,196.544649,181063,102731,0,0,0,0,0,0,0,0,0,0,0,0,10.697429834929228,310
3040,Agency_44,SKU_03,231.10455,2016-10-01,629490371,889355958,24.459375,1553.961718,1326.760167,227.20155099999997,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,14.620794603126766,128
3041,Agency_48,SKU_04,1886.8182,2016-10-01,629490371,889355958,26.736,2234.6733059999997,1845.061491,389.611815,1739969,210213,0,0,0,0,0,0,0,0,0,0,0,0,17.434844455961834,151
3042,Agency_10,SKU_23,3.87,2016-10-01,629490371,889355958,29.42,4251.676743999999,3816.500582,435.17616200000003,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,10.235400953614928,136
3060,Agency_10,SKU_21,0.0,2016-10-01,629490371,889355958,29.42,0.0,0.0,0.0,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,0.0,138
3059,Agency_30,SKU_05,233.84115,2016-10-01,629490371,889355958,29.53970588,1823.21372,1627.963483,195.250237,1094349,247220,0,0,0,0,0,0,0,0,0,0,0,0,10.709125038835273,122
3058,Agency_54,SKU_02,38.772,2016-10-01,629490371,889355958,27.27166667,1602.796658,1291.434367,311.362291,48332,122313,0,0,0,0,0,0,0,0,0,0,0,0,19.42618793506369,116
3057,Agency_28,SKU_04,24.6828,2016-10-01,629490371,889355958,33.42647059,2523.891681,1933.231552,590.660129,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,23.402752719006248,29
3056,Agency_16,SKU_20,15.1845,2016-10-01,629490371,889355958,24.31916667,1890.710807,1781.368764,109.34204299999999,1232242,246911,0,0,0,0,0,0,0,0,0,0,0,0,5.783118316941,61
3055,Agency_30,SKU_02,181.548,2016-10-01,629490371,889355958,29.53970588,1647.144914,1190.3692939999999,456.77562,1094349,247220,0,0,0,0,0,0,0,0,0,0,0,0,27.731356003810603,124
3054,Agency_54,SKU_01,66.63600000000001,2016-10-01,629490371,889355958,27.27166667,1604.190336,1294.819186,309.37115,48332,122313,0,0,0,0,0,0,0,0,0,0,0,0,19.285189734492953,112
3053,Agency_13,SKU_03,318.5613,2016-10-01,629490371,889355958,24.31916667,1589.542678,1328.8348230000001,260.707855,1520066,110666,0,0,0,0,0,0,0,0,0,0,0,0,16.401437885771568,277
3021,Agency_21,SKU_01,51.083999999999996,2016-10-01,629490371,889355958,29.13636364,1584.617293,1254.5437220000001,330.073571,26635,130092,0,0,0,0,0,0,0,0,0,0,0,0,20.82986046271805,179
3052,Agency_21,SKU_04,28.1979,2016-10-01,629490371,889355958,29.13636364,2271.375176,1866.7166140000002,404.658562,26635,130092,0,0,0,0,0,0,0,0,0,0,0,0,17.81557561585326,180
3050,Agency_54,SKU_04,119.0499,2016-10-01,629490371,889355958,27.27166667,2299.756699,1894.202354,405.554345,48332,122313,0,0,0,0,0,0,0,0,0,0,0,0,17.63466305702454,113
3049,Agency_08,SKU_05,6.12375,2016-10-01,629490371,889355958,28.64852941,1765.6379670000001,1660.53362,105.104347,71662,123610,0,0,0,0,0,0,0,0,0,0,0,0,5.952768855473982,337
3048,Agency_30,SKU_01,1025.3519999999999,2016-10-01,629490371,889355958,29.53970588,1618.252376,1200.610115,417.64226099999996,1094349,247220,0,0,0,0,0,0,0,0,0,0,0,0,25.80822788793483,119
3047,Agency_44,SKU_05,7.01535,2016-10-01,629490371,889355958,24.459375,1842.513737,1658.267656,184.246081,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,9.999712745696614,129
3046,Agency_03,SKU_32,0.0,2016-10-01,629490371,889355958,29.48,0.0,0.0,0.0,1538040,217280,0,0,0,0,0,0,0,0,0,0,0,0,0.0,204
3045,Agency_08,SKU_02,1.62,2016-10-01,629490371,889355958,28.64852941,1621.8,1311.058333,310.741667,71662,123610,0,0,0,0,0,0,0,0,0,0,0,0,19.160295165865087,338
3044,Agency_28,SKU_06,742.932,2016-10-01,629490371,889355958,33.42647059,1411.4773400000001,805.0879489,606.3893911,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,42.96132668343085,32
3043,Agency_44,SKU_02,7.992000000000001,2016-10-01,629490371,889355958,24.459375,1602.440879,1279.826858,322.614021,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,20.132662941133066,130
3051,Agency_31,SKU_04,703.7457,2016-10-01,629490371,889355958,30.80967742,2394.987999,1824.894795,570.093204,181063,102731,0,0,0,0,0,0,0,0,0,0,0,0,23.803593347358564,308
3020,Agency_09,SKU_21,0.0,2016-10-01,629490371,889355958,33.84339623,0.0,0.0,0.0,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53
3019,Agency_60,SKU_23,2.07,2016-10-01,629490371,889355958,24.31916667,4252.395,4123.149,129.246,2180611,211936,0,0,0,0,0,0,0,0,0,0,0,0,3.0393695787903052,190
3018,Agency_48,SKU_01,3011.1479999999997,2016-10-01,629490371,889355958,26.736,1612.471018,1281.21164,331.25937799999997,1739969,210213,0,0,0,0,0,0,0,0,0,0,0,0,20.54358647703769,150
2994,Agency_09,SKU_01,4213.08,2016-10-01,629490371,889355958,33.84339623,1449.4964109999999,1278.9839029999998,170.512508,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,11.763568830250799,48
2993,Agency_09,SKU_03,7406.81805,2016-10-01,629490371,889355958,33.84339623,1589.030273,1327.962893,261.06737999999996,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,16.42935219271307,50
2992,Agency_16,SKU_05,1098.79275,2016-10-01,629490371,889355958,24.31916667,1734.050621,1573.6655150000001,160.385106,1232242,246911,0,0,0,0,0,0,0,0,0,0,0,0,9.24915939925147,58
2991,Agency_10,SKU_04,1223.5818,2016-10-01,629490371,889355958,29.42,2335.873982,1894.005872,441.86810999999994,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,18.916607377152587,132
2990,Agency_16,SKU_02,4838.724,2016-10-01,629490371,889355958,24.31916667,1573.985492,1277.688115,296.297377,1232242,246911,0,0,0,0,0,0,0,0,0,0,0,0,18.824657438456235,59
2989,Agency_50,SKU_05,2890.5657,2016-10-01,629490371,889355958,28.64852941,1732.7120949999999,1545.059102,187.65299299999998,2057678,144594,0,0,0,0,0,0,0,0,0,0,0,0,10.830015762081928,304
2988,Agency_47,SKU_05,0.0639,2016-10-01,629490371,889355958,33.84339623,1727.640845,1572.1478869999999,155.49295800000002,32183,128574,0,0,0,0,0,0,0,0,0,0,0,0,9.00030573194743,325
2987,Agency_19,SKU_02,65.988,2016-10-01,629490371,889355958,29.53970588,1599.880217,1287.68351,312.196707,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,19.513755072577414,163
2995,Agency_20,SKU_21,0.0,2016-10-01,629490371,889355958,24.31916667,0.0,0.0,0.0,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,0.0,107
2986,Agency_50,SKU_02,12640.86,2016-10-01,629490371,889355958,28.64852941,1618.336755,1278.498439,339.838316,2057678,144594,0,0,0,0,0,0,0,0,0,0,0,0,20.999233623659496,305
2984,Agency_19,SKU_01,43.74,2016-10-01,629490371,889355958,29.53970588,1596.988426,1280.166512,316.821914,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,19.83871071586589,159
2983,Agency_15,SKU_05,144.9156,2016-10-01,629490371,889355958,24.31916667,1746.4309850000002,1648.651294,97.779691,200260,104564,0,0,0,0,0,0,0,0,0,0,0,0,5.598829374869342,94
2982,Agency_50,SKU_03,543.56025,2016-10-01,629490371,889355958,28.64852941,1586.269346,1336.903313,249.36603300000002,2057678,144594,0,0,0,0,0,0,0,0,0,0,0,0,15.72028316810202,303
2981,Agency_47,SKU_17,0.21375,2016-10-01,629490371,889355958,33.84339623,2732.905264,2525.273684,207.63158,32183,128574,0,0,0,0,0,0,0,0,0,0,0,0,7.597467161964529,327
2980,Agency_16,SKU_07,11.9475,2016-10-01,629490371,889355958,24.31916667,1498.19209,1352.825424,145.36666599999998,1232242,246911,0,0,0,0,0,0,0,0,0,0,0,0,9.702805599514278,60
2979,Agency_15,SKU_02,546.048,2016-10-01,629490371,889355958,24.31916667,1579.7376390000002,1262.883974,316.853665,200260,104564,0,0,0,0,0,0,0,0,0,0,0,0,20.057359980393553,95
2978,Agency_26,SKU_04,1.02105,2016-10-01,629490371,889355958,33.54782609,2421.961216,2188.8100489999997,233.151167,32267,91330,0,0,0,0,0,0,0,0,0,0,0,0,9.626544201441083,193
2977,Agency_16,SKU_01,7840.8,2016-10-01,629490371,889355958,24.31916667,1574.122243,1269.155152,304.96709100000004,1232242,246911,0,0,0,0,0,0,0,0,0,0,0,0,19.373787033133237,55
2985,Agency_47,SKU_02,0.21600000000000003,2016-10-01,629490371,889355958,33.84339623,1584.375,1365.6875,218.6875,32183,128574,0,0,0,0,0,0,0,0,0,0,0,0,13.80276134122288,326
3062,Agency_20,SKU_03,346.36995,2016-10-01,629490371,889355958,24.31916667,1546.933611,960.7883903999999,586.1452206,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,37.89078060183153,103
2996,Agency_09,SKU_02,1112.4,2016-10-01,629490371,889355958,33.84339623,1576.826317,1308.228204,268.598113,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,17.034096279609468,52
2998,Agency_60,SKU_03,444.3201,2016-10-01,629490371,889355958,24.31916667,1595.874965,1402.224357,193.650608,2180611,211936,0,0,0,0,0,0,0,0,0,0,0,0,12.134447387612225,187
3016,Agency_10,SKU_03,4036.623,2016-10-01,629490371,889355958,29.42,1589.251086,1335.531127,253.719959,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,15.964749763902317,133
3015,Agency_03,SKU_05,574.18305,2016-10-01,629490371,889355958,29.48,1865.411053,1640.63345,224.77760299999997,1538040,217280,0,0,0,0,0,0,0,0,0,0,0,0,12.049762578521612,202
3014,Agency_20,SKU_05,2663.6609999999996,2016-10-01,629490371,889355958,24.31916667,1770.577507,1509.676657,260.90085,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,14.735353237490326,104
3013,Agency_09,SKU_04,1301.4687,2016-10-01,629490371,889355958,33.84339623,2339.775697,1899.514088,440.26160899999996,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,18.816402339954724,49
3012,Agency_03,SKU_02,626.616,2016-10-01,629490371,889355958,29.48,1567.55036,1292.3263960000002,275.223964,1538040,217280,0,0,0,0,0,0,0,0,0,0,0,0,17.55758354072912,203
3011,Agency_20,SKU_02,12496.464,2016-10-01,629490371,889355958,24.31916667,1588.726422,1206.7178720000002,382.00855,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,24.0449547958736,105
3010,Agency_10,SKU_05,164.17155,2016-10-01,629490371,889355958,29.42,1770.56638,1646.826936,123.73944399999999,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,6.9886927368405125,134
3009,Agency_13,SKU_05,1255.6578,2016-10-01,629490371,889355958,24.31916667,1731.6489350000002,1566.918295,164.73064,1520066,110666,0,0,0,0,0,0,0,0,0,0,0,0,9.51293513774488,278
2997,Agency_13,SKU_01,6488.964,2016-10-01,629490371,889355958,24.31916667,1578.0060039999998,1265.018777,312.987227,1520066,110666,0,0,0,0,0,0,0,0,0,0,0,0,19.834349565630678,275
3008,Agency_16,SKU_04,281.3214,2016-10-01,629490371,889355958,24.31916667,2203.196282,1879.1425399999998,324.053742,1232242,246911,0,0,0,0,0,0,0,0,0,0,0,0,14.708346444095897,56
3006,Agency_20,SKU_07,8.4075,2016-10-01,629490371,889355958,24.31916667,1365.81986,1231.853943,133.965917,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,9.808461637100518,108
3005,Agency_13,SKU_02,5290.596,2016-10-01,629490371,889355958,24.31916667,1578.3433949999999,1278.915144,299.428251,1520066,110666,0,0,0,0,0,0,0,0,0,0,0,0,18.97104596810506,279
3004,Agency_03,SKU_01,476.60400000000004,2016-10-01,629490371,889355958,29.48,1566.567556,1291.847383,274.720173,1538040,217280,0,0,0,0,0,0,0,0,0,0,0,0,17.536439583969017,199
3003,Agency_20,SKU_01,3660.9840000000004,2016-10-01,629490371,889355958,24.31916667,1591.06536,1195.834932,395.23042799999996,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,24.840615472892953,101
3002,Agency_10,SKU_01,2186.676,2016-10-01,629490371,889355958,29.42,1516.5417220000002,1288.6445,227.89722200000003,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,15.02742843760681,131
3001,Agency_13,SKU_07,5.7525,2016-10-01,629490371,889355958,24.31916667,1515.354759,1386.8788789999999,128.47588000000002,1520066,110666,0,0,0,0,0,0,0,0,0,0,0,0,8.478270796785745,280
3000,Agency_09,SKU_05,1152.49035,2016-10-01,629490371,889355958,33.84339623,1761.7508420000001,1588.29449,173.456352,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,9.845680096459406,51
2999,Agency_10,SKU_32,3.25185,2016-10-01,629490371,889355958,29.42,2114.586927,2206.799668,92.21274100000001,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,4.360792163357587,137
3007,Agency_10,SKU_02,211.248,2016-10-01,629490371,889355958,29.42,1587.585251,1307.1389960000001,280.446255,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,17.664957193533414,135
3063,Agency_54,SKU_05,87.126,2016-10-01,629490371,889355958,27.27166667,1759.2101690000002,1693.7343329999999,65.475836,48332,122313,0,0,0,0,0,0,0,0,0,0,0,0,3.7218882174390155,115
3064,Agency_43,SKU_01,360.07199999999995,2016-10-01,629490371,889355958,24.459375,1598.6962800000001,1280.572416,318.123864,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,19.898955666550997,96
3065,Agency_48,SKU_07,15.93,2016-10-01,629490371,889355958,26.736,1488.3372880000002,1484.579661,3.757627,1739969,210213,0,0,0,0,0,0,0,0,0,0,0,0,0.25247146801310266,156
3127,Agency_22,SKU_04,113.00399999999999,2016-10-01,629490371,889355958,29.13636364,2275.745147,1873.9664510000002,401.77869599999997,48151,132110,0,0,0,0,0,0,0,0,0,0,0,0,17.65481941286987,1
3126,Agency_04,SKU_03,462.3063,2016-10-01,629490371,889355958,29.48,1555.787102,1332.886888,222.900214,50753,117957,0,0,0,0,0,0,0,0,0,0,0,0,14.327166854221678,215
3125,Agency_48,SKU_17,6.06585,2016-10-01,629490371,889355958,26.736,2793.7946039999997,2688.064245,105.730359,1739969,210213,0,0,0,0,0,0,0,0,0,0,0,0,3.784471444272287,157
3124,Agency_29,SKU_06,21.708000000000002,2016-10-01,629490371,889355958,31.96923077,1442.094838,854.2058457999999,587.8889922000001,28329,93614,0,0,0,0,0,0,0,0,0,0,0,0,40.76631971135314,176
3123,Agency_58,SKU_02,3946.86,2016-10-01,629490371,889355958,24.31916667,1481.953785,1246.950264,235.003521,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,15.857682161120835,222
3122,Agency_29,SKU_02,2.052,2016-10-01,629490371,889355958,31.96923077,1415.648026,1241.473685,174.174341,28329,93614,0,0,0,0,0,0,0,0,0,0,0,0,12.303506083510053,177
3121,Agency_11,SKU_04,90.3066,2016-10-01,629490371,889355958,29.42,2291.986417,1991.1008829999998,300.885534,135561,100461,0,0,0,0,0,0,0,0,0,0,0,0,13.127718897821024,15
3120,Agency_45,SKU_03,49.4751,2016-10-01,629490371,889355958,33.87222222,1531.971446,1319.7569230000001,212.21452299999999,176318,137609,0,0,0,0,0,0,0,0,0,0,0,0,13.852381097186584,245
3128,Agency_29,SKU_05,22.76895,2016-10-01,629490371,889355958,31.96923077,1943.467979,1899.4815640000002,43.986415,28329,93614,0,0,0,0,0,0,0,0,0,0,0,0,2.263295072277597,175
3119,Agency_58,SKU_04,1867.2708,2016-10-01,629490371,889355958,24.31916667,2239.64775,1548.450896,691.196854,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,30.86185557527964,219
3117,Agency_22,SKU_05,273.37605,2016-10-01,629490371,889355958,29.13636364,1748.1243969999998,1526.233694,221.89070299999997,48151,132110,0,0,0,0,0,0,0,0,0,0,0,0,12.693072837424623,3
3116,Agency_11,SKU_01,363.204,2016-10-01,629490371,889355958,29.42,1629.090934,1302.103349,326.987585,135561,100461,0,0,0,0,0,0,0,0,0,0,0,0,20.071782254482795,14
3115,Agency_48,SKU_23,2.52,2016-10-01,629490371,889355958,26.736,4100.357143,3948.610714,151.746429,1739969,210213,0,0,0,0,0,0,0,0,0,0,0,0,3.7008100442922807,155
3114,Agency_45,SKU_08,5.03865,2016-10-01,629490371,889355958,33.87222222,1637.368492,1554.009109,83.359383,176318,137609,0,0,0,0,0,0,0,0,0,0,0,0,5.09105820756199,248
3113,Agency_17,SKU_01,116.964,2016-10-01,629490371,889355958,24.31916667,1581.615615,1278.150455,303.46516,147910,123013,0,0,0,0,0,0,0,0,0,0,0,0,19.1870361623864,255
3112,Agency_30,SKU_03,12651.447,2016-10-01,629490371,889355958,29.53970588,1677.234235,1300.036334,377.197901,1094349,247220,0,0,0,0,0,0,0,0,0,0,0,0,22.489279858993577,121
3111,Agency_58,SKU_07,80.0925,2016-10-01,629490371,889355958,24.31916667,1469.260324,1351.078079,118.182245,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,8.043655917846726,224
3110,Agency_57,SKU_05,1912.1238,2016-10-01,629490371,889355958,24.31916667,1726.126129,1496.441575,229.684554,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,13.306359839014986,38
3118,Agency_22,SKU_03,91.32795,2016-10-01,629490371,889355958,29.13636364,1548.099097,1330.755742,217.34335499999997,48151,132110,0,0,0,0,0,0,0,0,0,0,0,0,14.03936966446018,2
3109,Agency_29,SKU_01,8.316,2016-10-01,629490371,889355958,31.96923077,1410.232143,1316.377436,93.85470699999999,28329,93614,0,0,0,0,0,0,0,0,0,0,0,0,6.65526647267747,172
3129,Agency_58,SKU_05,1269.76605,2016-10-01,629490371,889355958,24.31916667,1725.6756269999998,1480.345851,245.32977599999998,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,14.21644787476621,221
